Crime_ID,City,Date,Time,Crime_Type,Location,Latitude,Longitude,Crime_Severity,Police_Response_Time_Minutes,Resolved,Suspect_Arrested,Ride_Time,Cluster
461,Mumbai,2024-01-06,23:20,Theft,Dwarka,25.75602096,72.08162637,6.0,53,1,1,23:53,-1
463,Mumbai,2024-09-04,06:05,Assault,Saket,28.89175338,72.4403041,6.0,2,1,0,11:34,-1
465,Mumbai,2024-09-19,15:16,Theft,Connaught Place,19.06194444,72.23959314,5.0,25,1,1,08:39,-1
467,Mumbai,2023-10-02,14:01,Burglary,Connaught Place,20.09698824,73.25843396,2.0,51,1,1,02:03,-1
470,Mumbai,2024-07-22,03:22,Harassment,Juhu,19.47736896,76.47759637,5.0,45,1,1,20:09,-1
472,Mumbai,2024-02-03,02:27,Harassment,Colaba,20.97097642,72.43139651,10.0,26,1,1,02:32,-1
474,Mumbai,2023-03-09,07:44,Assault,Dwarka,24.10699606,74.3442153,9.0,18,1,1,07:41,-1
476,Mumbai,2024-08-17,20:51,Harassment,Karol Bagh,23.70460967,74.67176863,6.0,29,0,1,17:39,51
478,Mumbai,2023-11-21,15:01,Burglary,Dwarka,21.36208638,74.70723245,10.0,24,1,1,14:30,-1
480,Mumbai,2023-07-11,20:57,Fraud,Juhu,27.09619105,77.41332172,10.0,28,0,1,05:17,-1
481,Mumbai,2024-07-14,10:02,Fraud,Dadar,25.12528854,72.29860318,3.0,12,1,1,18:13,-1
482,Mumbai,2023-06-14,04:54,Burglary,Karol Bagh,29.21922974,75.14466925,8.0,57,1,0,03:27,-1
484,Mumbai,2024-03-22,18:00,Burglary,Andheri,24.10043386,74.81045727,1.0,27,1,1,11:43,-1
486,Mumbai,2023-02-14,04:08,Burglary,Juhu,25.69899022,74.1695416,9.0,33,0,1,16:09,-1
488,Mumbai,2024-03-18,01:03,Fraud,Andheri,20.76339943,75.78365083,1.0,28,1,1,14:34,-1
491,Mumbai,2024-06-28,23:42,Burglary,Andheri,19.83458805,72.620611,5.0,38,0,0,09:02,-1
494,Mumbai,2024-02-19,05:26,Burglary,Andheri,21.07919011,73.02064129,8.0,42,0,0,12:22,-1
498,Mumbai,2024-02-25,21:11,Theft,Dwarka,23.35037984,74.6023673,4.0,57,1,0,12:50,-1
500,Mumbai,2024-09-25,03:50,Harassment,Andheri,25.71433253,77.65146327,7.0,6,1,1,13:57,-1
504,Mumbai,2024-06-12,20:23,Fraud,Dadar,24.06753471,74.08643869,9.0,13,1,0,07:42,-1
507,Mumbai,2024-02-05,00:21,Harassment,Andheri,29.87763283,76.95815526,10.0,6,1,0,10:49,-1
509,Mumbai,2023-07-14,15:02,Theft,Andheri,19.86101929,75.14216599,3.0,41,1,1,04:23,52
510,Mumbai,2024-06-06,23:55,Theft,Saket,29.26754652,77.89468414,10.0,12,1,1,12:57,-1
512,Mumbai,2024-10-20,13:02,Burglary,Connaught Place,28.29180084,74.92774584,7.0,55,0,1,02:09,-1
514,Mumbai,2023-10-02,19:46,Fraud,Colaba,23.84940624,72.90697175,9.0,13,1,1,00:35,-1
515,Mumbai,2023-05-15,16:10,Fraud,Bandra,25.976674,75.66918957,5.0,33,1,1,10:29,53
517,Mumbai,2024-07-09,00:22,Theft,Dadar,19.37168066,77.20442468,7.0,28,0,1,18:22,-1
518,Mumbai,2023-09-04,07:05,Fraud,Connaught Place,25.52471595,73.96259799,10.0,53,1,0,18:07,-1
519,Mumbai,2024-07-04,13:04,Theft,Connaught Place,21.05406294,73.9743769,6.0,36,1,1,11:14,54
520,Mumbai,2024-11-22,03:30,Burglary,Dwarka,22.8054447,75.58916327,5.0,5,1,1,04:45,55
521,Mumbai,2024-09-22,14:26,Fraud,Saket,22.82765533,73.10137745,10.0,55,1,0,09:11,-1
523,Mumbai,2024-10-02,04:54,Assault,Juhu,22.67550053,74.4997911,7.0,17,1,1,12:24,-1
525,Mumbai,2023-03-25,20:00,Fraud,Saket,20.60191612,75.14926331,6.0,19,1,1,18:34,-1
528,Mumbai,2024-03-05,08:08,Harassment,Connaught Place,29.49892464,75.92500987,1.0,34,0,0,10:58,56
529,Mumbai,2024-09-23,10:42,Burglary,Dwarka,20.27242746,73.8464971,1.0,54,1,1,15:51,-1
530,Mumbai,2023-09-18,17:23,Burglary,Andheri,29.40890942,72.75855736,5.0,46,1,1,17:13,-1
532,Mumbai,2023-07-01,22:06,Harassment,Dadar,26.01248683,77.1046823,10.0,19,1,1,19:02,-1
536,Mumbai,2024-05-04,04:14,Fraud,Saket,24.55229756,75.19996106,1.0,56,0,0,07:52,57
537,Mumbai,2024-01-11,16:08,Assault,Connaught Place,26.66800252,75.95694103,2.0,19,0,1,20:25,58
540,Mumbai,2023-04-14,23:06,Theft,Bandra,19.7949888,72.37182604,5.0,41,0,1,18:32,-1
542,Mumbai,2024-05-24,09:56,Harassment,Dwarka,24.87430503,76.96602681,9.0,49,1,1,23:59,-1
544,Mumbai,2023-02-17,07:14,Harassment,Dwarka,22.7430248,72.89453849,2.0,27,1,1,19:56,-1
546,Mumbai,2023-06-12,23:42,Fraud,Karol Bagh,28.80094912,77.33571277,1.0,26,1,1,14:55,-1
548,Mumbai,2023-05-07,22:29,Theft,Dadar,28.0719548,74.46906962,9.0,59,1,1,14:52,59
549,Mumbai,2023-10-05,21:37,Harassment,Saket,23.4237202,73.10307436,3.0,20,1,1,00:47,-1
552,Mumbai,2024-11-19,08:48,Harassment,Lajpat Nagar,19.56467808,77.11413276,4.0,21,1,0,01:01,-1
554,Mumbai,2023-08-03,13:23,Theft,Saket,22.70961526,74.0117299,2.0,26,1,1,12:06,-1
556,Mumbai,2024-05-19,18:47,Harassment,Colaba,27.17103652,75.13099829,4.0,6,0,1,07:15,60
557,Mumbai,2023-06-17,01:47,Assault,Saket,19.55939366,72.84417254,5.0,3,1,1,14:02,-1
558,Mumbai,2023-05-15,12:40,Theft,Colaba,21.43235589,73.31804807,8.0,10,1,1,01:50,-1
559,Mumbai,2024-01-02,01:50,Theft,Karol Bagh,22.01688035,74.89166568,2.0,12,1,0,08:46,-1
560,Mumbai,2024-05-03,06:11,Burglary,Andheri,25.02373183,72.25482546,9.0,33,1,1,18:05,61
561,Mumbai,2023-10-20,00:09,Burglary,Andheri,20.58966746,74.77520391,10.0,22,0,1,23:55,-1
565,Mumbai,2024-09-05,00:36,Fraud,Karol Bagh,20.98720392,77.89529257,2.0,12,1,1,12:35,-1
566,Mumbai,2023-08-04,15:30,Theft,Juhu,23.47224589,73.08461952,8.0,19,1,1,14:05,-1
567,Mumbai,2024-12-03,11:12,Theft,Connaught Place,22.91184199,75.54592011,5.0,40,1,0,21:46,-1
568,Mumbai,2023-01-08,20:55,Theft,Connaught Place,27.70104481,72.53819578,10.0,23,1,1,20:52,-1
571,Mumbai,2024-07-14,14:39,Theft,Colaba,27.12891269,76.91483183,7.0,10,1,1,22:29,62
574,Mumbai,2024-02-11,23:17,Harassment,Dwarka,23.13048484,77.01017977,6.0,39,1,1,11:57,44
576,Mumbai,2024-05-09,16:59,Assault,Andheri,22.77427068,77.93523915,8.0,4,1,1,15:51,63
578,Mumbai,2023-06-10,05:16,Theft,Andheri,23.38352232,77.94550485,2.0,43,1,0,00:47,64
579,Mumbai,2024-03-20,10:51,Theft,Colaba,19.21090202,72.93555751,8.0,19,1,1,10:16,-1
580,Mumbai,2023-05-18,15:49,Assault,Saket,27.49747631,73.52129866,7.0,5,0,1,11:53,65
581,Mumbai,2024-11-26,17:29,Harassment,Connaught Place,20.88039383,72.53409675,10.0,30,0,1,16:27,-1
583,Mumbai,2023-11-22,21:54,Fraud,Andheri,26.19068562,76.60762531,2.0,40,1,1,16:09,-1
584,Mumbai,2024-09-12,10:48,Theft,Juhu,27.51329742,77.11754615,8.0,34,0,1,09:48,-1
585,Mumbai,2023-06-10,16:16,Fraud,Lajpat Nagar,27.95212045,76.67335587,6.0,2,1,1,17:46,-1
587,Mumbai,2024-04-08,11:27,Burglary,Lajpat Nagar,21.25905003,75.08379908,4.0,14,1,1,02:17,-1
589,Mumbai,2024-02-17,17:08,Harassment,Dadar,26.69684385,74.3450013,7.0,42,0,1,16:23,-1
592,Mumbai,2023-03-06,03:07,Burglary,Andheri,20.14808604,76.18682819,4.0,1,0,1,03:46,-1
594,Mumbai,2023-07-12,09:08,Theft,Connaught Place,28.46272592,77.31137391,1.0,34,1,1,16:32,-1
595,Mumbai,2023-08-20,11:19,Theft,Dwarka,26.5668851,73.5120884,4.0,4,1,0,15:11,-1
596,Mumbai,2024-12-26,14:27,Harassment,Bandra,29.32624877,74.28688592,10.0,28,1,1,13:13,-1
599,Mumbai,2024-04-12,12:52,Burglary,Dadar,23.86371752,77.33528408,6.0,36,1,1,05:05,-1
600,Mumbai,2024-08-25,16:12,Assault,Colaba,19.78653327,74.07839592,6.0,43,1,1,20:10,66
602,Mumbai,2024-03-27,21:14,Harassment,Andheri,27.15763322,77.33241474,4.0,59,1,1,22:14,67
603,Mumbai,2023-10-05,00:12,Harassment,Bandra,23.25087686,74.78622192,8.0,50,1,1,18:55,-1
604,Mumbai,2024-01-21,23:47,Burglary,Dadar,22.63323593,75.09674751,5.0,42,0,1,18:53,-1
608,Mumbai,2023-05-15,16:33,Assault,Colaba,23.24017478,72.71904397,4.0,16,1,1,00:00,-1
609,Mumbai,2023-07-03,01:51,Fraud,Bandra,20.74064816,77.27563585,2.0,56,0,1,14:44,-1
610,Mumbai,2023-08-12,17:23,Burglary,Juhu,26.64889676,76.67521882,3.0,58,1,1,03:13,-1
612,Mumbai,2024-09-12,22:33,Fraud,Andheri,26.31288534,76.16411967,7.0,50,1,1,22:00,-1
613,Mumbai,2023-07-03,05:23,Harassment,Bandra,22.14798958,75.61579753,3.0,27,1,1,09:45,-1
614,Mumbai,2024-04-01,05:06,Theft,Connaught Place,21.18808495,73.1072103,5.0,35,1,1,08:32,-1
615,Mumbai,2024-02-27,21:10,Theft,Karol Bagh,29.29987814,73.63922104,3.0,3,1,1,08:59,-1
618,Mumbai,2024-12-27,22:09,Fraud,Dadar,19.23789692,75.83234045,6.0,13,1,1,15:04,68
621,Mumbai,2023-01-09,06:17,Harassment,Lajpat Nagar,22.53828719,76.54762644,8.0,17,0,0,03:46,-1
622,Mumbai,2023-03-18,01:25,Fraud,Dadar,20.45377955,75.70715492,10.0,47,1,0,14:41,-1
624,Mumbai,2024-04-10,16:26,Harassment,Juhu,26.39489234,74.00558025,7.0,10,0,1,12:00,-1
626,Mumbai,2024-11-26,10:08,Harassment,Lajpat Nagar,24.83825663,75.68946051,10.0,1,1,1,13:35,-1
628,Mumbai,2024-10-18,00:04,Assault,Connaught Place,21.20678008,75.27767463,7.0,59,1,0,07:36,69
632,Mumbai,2024-04-19,23:39,Burglary,Connaught Place,21.47375458,76.18499422,7.0,7,0,1,23:19,-1
635,Mumbai,2023-09-18,13:08,Theft,Colaba,29.39442163,76.06843507,8.0,7,1,1,15:58,-1
636,Mumbai,2023-07-28,04:30,Fraud,Juhu,21.15127712,76.1072666,6.0,9,0,1,21:28,-1
639,Mumbai,2023-06-26,05:41,Harassment,Connaught Place,25.1626561,77.05005126,6.0,26,1,0,15:46,-1
640,Mumbai,2023-06-08,13:25,Harassment,Colaba,21.80504018,76.73402931,3.0,5,0,1,13:24,-1
641,Mumbai,2023-10-24,18:12,Assault,Bandra,21.88805253,73.98129135,4.0,13,1,1,12:55,-1
642,Mumbai,2024-03-02,07:53,Burglary,Dadar,19.43178358,75.21378992,2.0,45,1,1,08:30,-1
643,Mumbai,2024-09-11,11:04,Burglary,Colaba,22.35988649,72.82261913,1.0,30,1,1,12:02,-1
645,Mumbai,2024-11-06,04:57,Theft,Connaught Place,19.52269533,72.87533548,7.0,50,1,1,04:00,-1
649,Mumbai,2023-01-11,04:13,Fraud,Dadar,24.00850251,74.99126927,6.0,42,1,0,20:08,-1
652,Mumbai,2023-05-12,10:00,Theft,Dwarka,20.7590457,76.75039736,2.0,12,1,1,10:59,-1
655,Mumbai,2024-07-13,16:06,Theft,Dadar,29.4285861,73.11344762,6.0,49,0,0,01:18,-1
659,Mumbai,2024-02-24,09:52,Theft,Colaba,24.59142864,75.14824525,4.0,51,1,1,04:37,-1
660,Mumbai,2024-02-14,03:34,Assault,Saket,19.26372992,72.13350211,1.0,16,1,1,17:32,70
661,Mumbai,2023-09-10,23:39,Theft,Dwarka,22.4432789,76.30028166,2.0,9,1,1,15:09,71
664,Mumbai,2024-08-20,23:21,Harassment,Karol Bagh,23.95640742,73.0086153,5.0,29,1,1,08:09,72
667,Mumbai,2023-12-28,08:07,Theft,Connaught Place,23.21411577,77.72538814,10.0,24,0,0,21:44,-1
668,Mumbai,2024-10-14,20:29,Fraud,Karol Bagh,28.19127781,74.2286037,2.0,35,1,1,17:23,-1
672,Mumbai,2023-01-05,15:48,Burglary,Saket,28.31205853,75.94496436,8.0,13,1,1,19:52,-1
673,Mumbai,2024-01-05,09:14,Fraud,Andheri,23.69595853,73.15646104,5.0,55,1,1,17:29,73
674,Mumbai,2023-04-25,16:06,Assault,Connaught Place,25.0721999,73.81502376,3.0,23,0,1,21:14,15
675,Mumbai,2024-06-13,02:46,Assault,Bandra,21.54035831,72.79062533,6.0,25,1,1,20:33,74
677,Mumbai,2024-06-12,11:15,Theft,Dadar,24.8518715,73.22189185,8.0,16,1,0,21:17,-1
678,Mumbai,2024-02-19,21:31,Assault,Bandra,27.89938005,75.86398772,7.0,56,0,1,01:03,-1
679,Mumbai,2023-09-12,22:27,Fraud,Andheri,27.58806003,77.96703063,6.0,48,1,1,12:51,-1
680,Mumbai,2024-06-21,13:03,Assault,Connaught Place,21.36505245,72.07205498,4.0,21,0,1,15:08,-1
681,Mumbai,2024-04-04,20:06,Theft,Karol Bagh,26.87199106,75.24551888,6.0,10,1,0,09:26,75
684,Mumbai,2023-05-25,08:57,Fraud,Andheri,20.89870024,75.03603201,8.0,19,0,1,07:10,-1
686,Mumbai,2023-10-10,16:21,Theft,Andheri,23.95994018,74.82991681,5.0,59,1,0,07:03,76
687,Mumbai,2024-04-04,13:42,Fraud,Saket,22.87676005,73.61342583,8.0,28,1,1,06:05,77
690,Mumbai,2023-11-28,03:45,Burglary,Saket,28.45632102,72.31554883,5.0,41,0,1,07:15,-1
691,Mumbai,2024-11-12,15:15,Theft,Juhu,21.83530737,75.30295482,2.0,2,1,0,00:57,-1
692,Mumbai,2023-09-18,18:31,Theft,Juhu,21.49072566,73.84376186,7.0,51,1,1,02:06,-1
694,Mumbai,2023-12-23,13:42,Theft,Saket,24.48736126,72.80578179,8.0,40,1,1,16:16,-1
695,Mumbai,2023-06-17,08:06,Burglary,Bandra,21.36593752,77.59577979,8.0,50,1,1,21:01,-1
696,Mumbai,2023-02-07,22:31,Harassment,Dwarka,21.99046799,77.36712746,5.0,40,1,1,12:22,-1
698,Mumbai,2024-01-12,18:24,Assault,Saket,26.90306196,74.0606657,4.0,38,1,1,17:20,43
699,Mumbai,2024-08-26,19:33,Assault,Karol Bagh,27.47097934,75.68095663,6.0,42,0,1,10:33,-1
701,Mumbai,2023-05-13,01:38,Harassment,Karol Bagh,26.85495725,74.12740693,8.0,36,1,1,11:08,-1
702,Mumbai,2024-09-14,03:37,Assault,Dadar,27.09528931,73.50667372,3.0,3,1,1,22:18,78
704,Mumbai,2023-06-21,18:06,Assault,Dadar,29.62795827,77.11506382,2.0,41,1,1,18:25,-1
707,Mumbai,2023-03-14,18:43,Harassment,Dwarka,21.04781539,77.58435477,8.0,47,1,1,06:26,-1
708,Mumbai,2023-02-17,22:57,Fraud,Andheri,20.3822726,77.5945667,8.0,56,1,1,19:29,-1
709,Mumbai,2023-05-06,19:26,Burglary,Andheri,20.52216419,77.81598075,1.0,41,1,0,08:22,79
710,Mumbai,2023-06-23,12:45,Harassment,Dadar,27.22977979,72.7522733,5.0,49,1,1,14:45,-1
712,Mumbai,2024-02-09,11:41,Burglary,Bandra,27.6122759,76.06042019,10.0,12,1,1,10:04,-1
714,Mumbai,2024-03-21,14:36,Harassment,Colaba,25.65073985,72.11079543,10.0,8,1,1,17:12,-1
715,Mumbai,2024-10-18,16:02,Burglary,Juhu,26.55003267,72.37185022,9.0,14,1,1,20:32,-1
716,Mumbai,2023-09-21,12:52,Harassment,Dwarka,19.20191297,77.32848229,4.0,59,1,1,14:45,-1
718,Mumbai,2023-03-22,13:42,Fraud,Dwarka,26.01604397,74.14362553,1.0,44,0,1,07:21,-1
719,Mumbai,2024-10-02,00:13,Assault,Saket,19.10279449,77.3463037,8.0,59,0,0,11:25,80
720,Mumbai,2023-02-02,18:11,Harassment,Juhu,19.36274638,75.56205045,6.0,46,0,0,13:58,-1
721,Mumbai,2024-11-07,00:40,Harassment,Saket,28.37076781,76.83543388,8.0,20,1,1,19:27,-1
723,Mumbai,2023-08-21,09:58,Theft,Karol Bagh,21.91906706,72.68038996,3.0,5,0,1,06:51,-1
730,Mumbai,2024-10-05,08:28,Assault,Bandra,20.1712994,73.19131442,9.0,22,1,1,14:41,-1
734,Mumbai,2023-06-08,05:13,Harassment,Karol Bagh,21.96439055,76.63135288,9.0,54,1,1,01:44,-1
735,Mumbai,2024-02-09,17:49,Assault,Bandra,21.66986485,75.0999264,10.0,22,1,1,03:38,-1
737,Mumbai,2023-01-10,10:47,Assault,Dwarka,21.17144107,76.34247831,1.0,42,1,1,18:07,81
740,Mumbai,2024-10-24,05:54,Harassment,Karol Bagh,20.61586226,77.30516683,2.0,48,1,1,13:59,-1
742,Mumbai,2023-08-17,02:21,Harassment,Andheri,29.42224958,74.43109262,5.0,13,1,0,20:30,-1
743,Mumbai,2024-08-10,11:39,Burglary,Connaught Place,28.73029186,77.5573647,2.0,39,1,0,13:45,-1
746,Mumbai,2023-04-19,09:06,Fraud,Dwarka,27.3698062,77.88924836,3.0,3,1,0,21:59,82
750,Mumbai,2023-02-14,15:40,Fraud,Colaba,22.72681287,77.21079205,4.0,17,1,0,11:53,-1
751,Mumbai,2023-05-24,05:48,Burglary,Dadar,20.93189112,74.83246701,8.0,44,0,1,03:31,83
753,Mumbai,2023-07-02,08:54,Theft,Colaba,27.73219503,77.01483822,1.0,46,0,1,06:27,-1
754,Mumbai,2023-06-18,22:31,Burglary,Colaba,24.11334784,76.43135699,3.0,29,1,1,15:36,-1
755,Mumbai,2024-02-13,11:21,Harassment,Juhu,24.9127541,73.59089401,10.0,4,0,1,23:53,84
756,Mumbai,2024-09-09,14:57,Theft,Saket,29.94675351,72.10136013,7.0,32,1,1,19:56,-1
757,Mumbai,2023-03-04,11:48,Assault,Lajpat Nagar,23.3902023,74.87820098,6.0,49,1,1,01:05,-1
761,Mumbai,2024-09-02,18:19,Assault,Bandra,26.65204829,77.27737943,3.0,13,1,1,02:38,-1
762,Mumbai,2023-01-05,16:44,Theft,Andheri,29.31675674,75.48026133,3.0,20,1,1,01:43,-1
764,Mumbai,2024-03-20,09:48,Assault,Dwarka,27.45239922,76.64909908,8.0,18,1,1,23:47,-1
768,Mumbai,2024-12-19,02:12,Burglary,Colaba,19.22012896,77.55648808,4.0,37,1,1,17:42,-1
769,Mumbai,2024-08-27,02:05,Harassment,Dwarka,21.78140477,74.73361523,6.0,12,1,0,14:10,85
774,Mumbai,2024-11-26,17:22,Fraud,Dwarka,25.30464173,77.02163307,6.0,36,1,1,01:40,-1
775,Mumbai,2023-12-02,12:08,Harassment,Dadar,29.18326862,73.73962256,2.0,8,1,0,08:57,-1
778,Mumbai,2023-01-19,09:39,Assault,Colaba,29.23386295,76.38336049,2.0,22,1,1,09:52,86
779,Mumbai,2023-04-01,18:05,Harassment,Connaught Place,27.63371282,77.79274907,4.0,49,1,1,23:17,87
783,Mumbai,2024-12-24,17:09,Theft,Lajpat Nagar,25.15871482,72.42706079,6.0,5,1,1,12:21,39
784,Mumbai,2023-12-05,21:17,Theft,Saket,27.68640975,75.34622857,8.0,46,1,1,13:26,88
785,Mumbai,2023-09-11,00:31,Assault,Connaught Place,27.12685555,73.7417849,9.0,34,1,1,06:40,-1
788,Mumbai,2024-09-12,07:56,Fraud,Bandra,24.86948703,77.82436898,6.0,11,1,1,11:02,-1
789,Mumbai,2024-10-16,07:28,Theft,Bandra,20.24416332,73.52875413,6.0,2,1,1,16:09,-1
791,Mumbai,2024-04-10,06:09,Burglary,Karol Bagh,21.77038699,75.00744286,4.0,25,1,1,23:08,-1
792,Mumbai,2024-12-07,00:18,Theft,Colaba,27.55032363,73.43506077,1.0,1,1,1,12:08,-1
794,Mumbai,2024-09-26,19:30,Fraud,Andheri,26.66475065,74.65971592,1.0,5,1,1,21:34,-1
802,Mumbai,2024-09-23,12:47,Theft,Dadar,21.18251111,73.67177,8.0,54,1,0,09:04,-1
805,Mumbai,2023-11-08,08:27,Assault,Dadar,24.23274486,75.04610295,4.0,17,1,1,04:56,-1
806,Mumbai,2023-02-14,11:23,Assault,Saket,24.90285608,76.15464212,1.0,35,1,1,09:33,-1
807,Mumbai,2024-12-16,07:20,Harassment,Connaught Place,27.48249653,75.78111341,6.0,18,1,1,09:12,-1
809,Mumbai,2023-01-18,02:44,Harassment,Dwarka,23.50279413,74.71204973,9.0,51,0,0,15:17,-1
814,Mumbai,2023-11-19,16:45,Harassment,Andheri,19.16444968,74.60761421,8.0,5,0,1,16:03,-1
815,Mumbai,2023-09-24,15:34,Harassment,Colaba,28.79020791,74.50641717,3.0,36,1,1,18:40,-1
819,Mumbai,2024-01-01,22:44,Fraud,Dwarka,28.4488503,73.34503366,6.0,16,0,0,08:00,-1
822,Mumbai,2024-11-18,08:36,Theft,Andheri,26.81267676,75.47643379,2.0,30,1,1,00:58,89
823,Mumbai,2024-03-28,01:29,Burglary,Lajpat Nagar,20.26939844,76.78902482,9.0,26,0,1,19:00,-1
825,Mumbai,2023-06-06,15:37,Theft,Connaught Place,28.32768863,74.18700579,7.0,31,0,1,03:42,-1
826,Mumbai,2024-11-09,13:04,Fraud,Karol Bagh,23.04423851,77.93256244,4.0,50,1,1,17:11,90
828,Mumbai,2024-05-19,17:28,Assault,Karol Bagh,24.54150788,74.39640181,6.0,52,1,1,10:44,-1
830,Mumbai,2024-07-17,01:57,Fraud,Dadar,29.70183828,76.37924408,4.0,38,0,1,04:48,-1
834,Mumbai,2023-05-13,11:04,Harassment,Andheri,24.29520983,77.17096878,7.0,20,1,0,13:22,-1
836,Mumbai,2024-06-10,18:16,Burglary,Lajpat Nagar,25.16593288,76.10071646,7.0,23,0,1,14:25,-1
839,Mumbai,2023-11-04,15:27,Assault,Dwarka,28.33937965,73.70736504,6.0,39,1,1,11:30,-1
842,Mumbai,2024-12-04,06:42,Fraud,Juhu,27.86618155,76.14126466,6.0,50,1,1,17:59,-1
847,Mumbai,2024-09-26,18:51,Assault,Lajpat Nagar,29.01877702,72.74458126,10.0,9,1,0,13:06,-1
848,Mumbai,2023-04-22,16:26,Theft,Dadar,20.92042383,74.51944529,9.0,15,0,0,10:57,-1
850,Mumbai,2024-02-19,17:43,Burglary,Andheri,24.68520445,74.49335719,7.0,20,1,1,18:13,-1
852,Mumbai,2023-10-18,00:39,Harassment,Colaba,21.30851145,76.43034982,9.0,59,0,1,04:38,-1
859,Mumbai,2024-10-02,05:46,Theft,Colaba,23.65164115,76.9129974,1.0,35,1,1,06:56,-1
861,Mumbai,2024-12-01,19:49,Fraud,Bandra,23.01996633,75.47532714,5.0,30,1,0,07:40,-1
863,Mumbai,2023-12-07,05:01,Theft,Dwarka,19.6039538,74.51903269,7.0,54,1,0,01:27,91
864,Mumbai,2023-01-14,20:59,Assault,Dwarka,26.40730627,77.33828232,1.0,26,1,0,05:30,-1
865,Mumbai,2024-12-03,15:46,Burglary,Juhu,28.80410931,74.62416775,5.0,12,1,1,19:54,92
868,Mumbai,2023-03-25,12:36,Harassment,Andheri,22.25518984,77.52321139,2.0,19,0,1,10:32,42
870,Mumbai,2024-07-13,12:51,Burglary,Lajpat Nagar,19.92697615,74.80735517,5.0,16,1,1,09:51,-1
872,Mumbai,2023-11-28,22:30,Harassment,Saket,26.90797639,76.74448871,9.0,23,1,0,06:13,-1
873,Mumbai,2024-02-06,04:54,Burglary,Lajpat Nagar,27.02567314,72.45286749,3.0,57,1,0,22:56,-1
875,Mumbai,2023-01-25,03:19,Theft,Dwarka,26.89536599,75.22430305,4.0,42,0,1,04:38,75
877,Mumbai,2024-09-13,22:27,Burglary,Saket,28.1401474,72.0463816,1.0,30,1,1,01:14,-1
878,Mumbai,2023-04-15,08:31,Burglary,Colaba,19.45755552,74.53868059,2.0,23,0,1,14:58,-1
882,Mumbai,2024-10-25,11:41,Fraud,Andheri,25.14222925,73.23056252,4.0,43,0,1,11:38,-1
884,Mumbai,2023-02-20,10:28,Assault,Andheri,23.30627703,76.85356384,5.0,43,1,0,22:50,-1
885,Mumbai,2023-08-20,03:33,Burglary,Connaught Place,28.29445415,74.71520186,5.0,43,1,1,11:20,-1
888,Mumbai,2023-09-07,17:03,Fraud,Dwarka,19.33465894,72.41589757,6.0,47,1,0,05:05,93
889,Mumbai,2023-03-17,21:23,Burglary,Dadar,22.60961899,73.54540635,9.0,2,0,1,23:05,-1
895,Mumbai,2024-01-18,18:36,Theft,Dwarka,20.34771057,76.68463941,7.0,37,0,1,21:20,-1
896,Mumbai,2023-11-22,11:54,Fraud,Dwarka,21.33230636,74.18271631,6.0,32,1,1,19:05,-1
897,Mumbai,2024-09-16,02:11,Fraud,Juhu,19.32496165,76.41632409,10.0,56,0,1,01:00,-1
898,Mumbai,2023-06-21,06:40,Theft,Colaba,23.77328775,75.07787305,5.0,43,1,1,22:17,-1
902,Mumbai,2024-04-28,03:55,Theft,Bandra,25.75499812,75.21064068,8.0,35,0,1,08:18,-1
903,Mumbai,2023-05-28,21:58,Fraud,Bandra,24.85101767,75.06905019,7.0,41,0,1,08:13,-1
906,Mumbai,2023-07-08,05:57,Burglary,Andheri,29.99455709,74.747515,9.0,34,1,1,13:37,-1
907,Mumbai,2024-04-11,14:45,Harassment,Connaught Place,28.1875222,72.76554744,8.0,38,1,1,02:16,-1
910,Mumbai,2023-01-09,14:01,Fraud,Dadar,20.13345863,75.01519011,7.0,17,1,1,22:00,-1
914,Mumbai,2024-05-01,09:59,Fraud,Colaba,20.19468143,77.66102121,1.0,8,1,1,14:25,94
915,Mumbai,2023-04-24,09:06,Theft,Dwarka,24.2007268,76.64011868,9.0,54,1,1,22:32,95
916,Mumbai,2023-12-25,11:43,Fraud,Lajpat Nagar,26.44840237,77.03328648,3.0,15,1,1,07:20,-1
917,Mumbai,2024-04-23,05:37,Assault,Andheri,28.61955825,74.20121037,1.0,50,1,1,05:29,-1
918,Mumbai,2023-07-08,16:10,Fraud,Colaba,27.24138882,76.56498618,6.0,45,1,1,16:03,-1
919,Mumbai,2024-05-13,03:31,Burglary,Dadar,29.32444155,74.91223737,4.0,25,1,1,20:32,-1
920,Mumbai,2024-09-21,06:38,Assault,Lajpat Nagar,19.59288119,73.20650093,1.0,8,0,1,14:58,96
928,Mumbai,2023-05-18,07:23,Burglary,Connaught Place,23.84163292,73.80379157,2.0,33,1,1,01:00,-1
929,Mumbai,2024-05-05,04:15,Harassment,Connaught Place,24.63671407,75.42810939,3.0,7,1,1,01:37,-1
932,Mumbai,2023-08-18,11:03,Theft,Juhu,21.76438456,73.99468631,6.0,29,0,1,13:13,-1
935,Mumbai,2024-08-06,18:06,Harassment,Dadar,27.15987123,77.33425271,3.0,44,0,0,23:55,67
937,Mumbai,2024-03-18,21:41,Burglary,Andheri,26.33595925,75.64985417,5.0,58,1,0,15:59,-1
939,Mumbai,2023-11-02,16:36,Fraud,Karol Bagh,25.4689487,75.01922802,1.0,54,1,1,10:18,-1
940,Mumbai,2023-07-05,18:44,Theft,Dwarka,25.27758628,76.61240876,1.0,20,0,1,12:23,-1
