Crime_ID,City,Date,Time,Crime_Type,Location,Latitude,Longitude,Crime_Severity,Police_Response_Time_Minutes,Resolved,Suspect_Arrested,Ride_Time
510,Mumbai,2024-06-06,23:55,Theft,Saket,29.26754652,77.89468414,10,12,1,1,12:57
512,Mumbai,2024-10-20,13:02,Burglary,Connaught Place,28.29180084,74.92774584,7,55,0,1,02:09
514,Mumbai,2023-10-02,19:46,Fraud,Colaba,23.84940624,72.90697175,9,13,1,1,00:35
515,Mumbai,2023-05-15,16:10,Fraud,Bandra,25.976674,75.66918957,5,33,1,1,10:29
517,Mumbai,2024-07-09,00:22,Theft,Dadar,19.37168066,77.20442468,7,28,0,1,18:22
518,Mumbai,2023-09-04,07:05,Fraud,Connaught Place,25.52471595,73.96259799,10,53,1,0,18:07
519,Mumbai,2024-07-04,13:04,Theft,Connaught Place,21.05406294,73.9743769,,36,1,1,11:14
520,Mumbai,2024-11-22,03:30,Burglary,Dwarka,22.8054447,75.58916327,,5,1,1,04:45
521,Mumbai,2024-09-22,14:26,Fraud,Saket,22.82765533,73.10137745,10,55,1,0,09:11
523,Mumbai,2024-10-02,04:54,Assault,Juhu,22.67550053,74.4997911,7,17,1,1,12:24
525,Mumbai,2023-03-25,20:00,Fraud,Saket,20.60191612,75.14926331,,19,1,1,18:34
528,Mumbai,2024-03-05,08:08,Harassment,Connaught Place,29.49892464,75.92500987,1,34,0,0,10:58
529,Mumbai,2024-09-23,10:42,Burglary,Dwarka,20.27242746,73.8464971,1,54,1,1,15:51
530,Mumbai,2023-09-18,17:23,Burglary,Andheri,29.40890942,72.75855736,5,46,1,1,17:13
532,Mumbai,2023-07-01,22:06,Harassment,Dadar,26.01248683,77.1046823,10,19,1,1,19:02
536,Mumbai,2024-05-04,04:14,Fraud,Saket,24.55229756,75.19996106,1,56,0,0,07:52
537,Mumbai,2024-01-11,16:08,Assault,Connaught Place,26.66800252,75.95694103,2,19,0,1,20:25
540,Mumbai,2023-04-14,23:06,Theft,Bandra,19.7949888,72.37182604,5,41,0,1,18:32
542,Mumbai,2024-05-24,09:56,Harassment,Dwarka,24.87430503,76.96602681,9,49,1,1,23:59
544,Mumbai,2023-02-17,07:14,Harassment,Dwarka,22.7430248,72.89453849,2,27,1,1,19:56
546,Mumbai,2023-06-12,23:42,Fraud,Karol Bagh,28.80094912,77.33571277,1,26,1,1,14:55
548,Mumbai,2023-05-07,22:29,Theft,Dadar,28.0719548,74.46906962,9,59,1,1,14:52
549,Mumbai,2023-10-05,21:37,Harassment,Saket,23.4237202,73.10307436,3,20,1,1,00:47
552,Mumbai,2024-11-19,08:48,Harassment,Lajpat Nagar,19.56467808,77.11413276,4,21,1,0,01:01
554,Mumbai,2023-08-03,13:23,Theft,Saket,22.70961526,74.0117299,2,26,1,1,12:06
556,Mumbai,2024-05-19,18:47,Harassment,Colaba,27.17103652,75.13099829,4,6,0,1,07:15
557,Mumbai,2023-06-17,01:47,Assault,Saket,19.55939366,72.84417254,5,3,1,1,14:02
558,Mumbai,2023-05-15,12:40,Theft,Colaba,21.43235589,73.31804807,8,10,1,1,01:50
559,Mumbai,2024-01-02,01:50,Theft,Karol Bagh,22.01688035,74.89166568,2,12,1,0,08:46
560,Mumbai,2024-05-03,06:11,Burglary,Andheri,25.02373183,72.25482546,9,33,1,1,18:05
561,Mumbai,2023-10-20,00:09,Burglary,Andheri,20.58966746,74.77520391,10,22,0,1,23:55
565,Mumbai,2024-09-05,00:36,Fraud,Karol Bagh,20.98720392,77.89529257,2,12,1,1,12:35
566,Mumbai,2023-08-04,15:30,Theft,Juhu,23.47224589,73.08461952,8,19,1,1,14:05
567,Mumbai,2024-12-03,11:12,Theft,Connaught Place,22.91184199,75.54592011,5,40,1,0,21:46
568,Mumbai,2023-01-08,20:55,Theft,Connaught Place,27.70104481,72.53819578,10,23,1,1,20:52
571,Mumbai,2024-07-14,14:39,Theft,Colaba,27.12891269,76.91483183,7,10,1,1,22:29
574,Mumbai,2024-02-11,23:17,Harassment,Dwarka,23.13048484,77.01017977,6,39,1,1,11:57
576,Mumbai,2024-05-09,16:59,Assault,Andheri,22.77427068,77.93523915,8,4,1,1,15:51
578,Mumbai,2023-06-10,05:16,Theft,Andheri,23.38352232,77.94550485,2,43,1,0,00:47
579,Mumbai,2024-03-20,10:51,Theft,Colaba,19.21090202,72.93555751,8,19,1,1,10:16
580,Mumbai,2023-05-18,15:49,Assault,Saket,27.49747631,73.52129866,7,5,0,1,11:53
581,Mumbai,2024-11-26,17:29,Harassment,Connaught Place,20.88039383,72.53409675,10,30,0,1,16:27
583,Mumbai,2023-11-22,21:54,Fraud,Andheri,26.19068562,76.60762531,2,40,1,1,16:09
584,Mumbai,2024-09-12,10:48,Theft,Juhu,27.51329742,77.11754615,8,34,0,1,09:48
585,Mumbai,2023-06-10,16:16,Fraud,Lajpat Nagar,27.95212045,76.67335587,6,2,1,1,17:46
587,Mumbai,2024-04-08,11:27,Burglary,Lajpat Nagar,21.25905003,75.08379908,4,14,1,1,02:17
589,Mumbai,2024-02-17,17:08,Harassment,Dadar,26.69684385,74.3450013,7,42,0,1,16:23
592,Mumbai,2023-03-06,03:07,Burglary,Andheri,20.14808604,76.18682819,4,1,0,1,03:46
594,Mumbai,2023-07-12,09:08,Theft,Connaught Place,28.46272592,77.31137391,1,34,1,1,16:32
595,Mumbai,2023-08-20,11:19,Theft,Dwarka,26.5668851,73.5120884,4,4,1,0,15:11
596,Mumbai,2024-12-26,14:27,Harassment,Bandra,29.32624877,74.28688592,10,28,1,1,13:13
599,Mumbai,2024-04-12,12:52,Burglary,Dadar,23.86371752,77.33528408,6,36,1,1,05:05
600,Mumbai,2024-08-25,16:12,Assault,Colaba,19.78653327,74.07839592,,43,1,1,20:10
602,Mumbai,2024-03-27,21:14,Harassment,Andheri,27.15763322,77.33241474,4,59,1,1,22:14
603,Mumbai,2023-10-05,00:12,Harassment,Bandra,23.25087686,74.78622192,8,50,1,1,18:55
604,Mumbai,2024-01-21,23:47,Burglary,Dadar,22.63323593,75.09674751,5,42,0,1,18:53
608,Mumbai,2023-05-15,16:33,Assault,Colaba,23.24017478,72.71904397,4,16,1,1,00:00
609,Mumbai,2023-07-03,01:51,Fraud,Bandra,20.74064816,77.27563585,2,56,0,1,14:44
610,Mumbai,2023-08-12,17:23,Burglary,Juhu,26.64889676,76.67521882,3,58,1,1,03:13
612,Mumbai,2024-09-12,22:33,Fraud,Andheri,26.31288534,76.16411967,7,50,1,1,22:00
613,Mumbai,2023-07-03,05:23,Harassment,Bandra,22.14798958,75.61579753,3,27,1,1,09:45
614,Mumbai,2024-04-01,05:06,Theft,Connaught Place,21.18808495,73.1072103,5,35,1,1,08:32
615,Mumbai,2024-02-27,21:10,Theft,Karol Bagh,29.29987814,73.63922104,3,3,1,1,08:59
618,Mumbai,2024-12-27,22:09,Fraud,Dadar,19.23789692,75.83234045,,13,1,1,15:04
621,Mumbai,2023-01-09,06:17,Harassment,Lajpat Nagar,22.53828719,76.54762644,8,17,0,0,03:46
622,Mumbai,2023-03-18,01:25,Fraud,Dadar,20.45377955,75.70715492,10,47,1,0,14:41
624,Mumbai,2024-04-10,16:26,Harassment,Juhu,26.39489234,74.00558025,7,10,0,1,12:00
626,Mumbai,2024-11-26,10:08,Harassment,Lajpat Nagar,24.83825663,75.68946051,10,1,1,1,13:35
628,Mumbai,2024-10-18,00:04,Assault,Connaught Place,21.20678008,75.27767463,7,59,1,0,07:36
632,Mumbai,2024-04-19,23:39,Burglary,Connaught Place,21.47375458,76.18499422,7,7,0,1,23:19
635,Mumbai,2023-09-18,13:08,Theft,Colaba,29.39442163,76.06843507,8,7,1,1,15:58
636,Mumbai,2023-07-28,04:30,Fraud,Juhu,21.15127712,76.1072666,6,9,0,1,21:28
639,Mumbai,2023-06-26,05:41,Harassment,Connaught Place,25.1626561,77.05005126,6,26,1,0,15:46
640,Mumbai,2023-06-08,13:25,Harassment,Colaba,21.80504018,76.73402931,3,5,0,1,13:24
641,Mumbai,2023-10-24,18:12,Assault,Bandra,21.88805253,73.98129135,4,13,1,1,12:55
642,Mumbai,2024-03-02,07:53,Burglary,Dadar,19.43178358,75.21378992,2,45,1,1,08:30
643,Mumbai,2024-09-11,11:04,Burglary,Colaba,22.35988649,72.82261913,1,30,1,1,12:02
645,Mumbai,2024-11-06,04:57,Theft,Connaught Place,19.52269533,72.87533548,7,50,1,1,04:00
649,Mumbai,2023-01-11,04:13,Fraud,Dadar,24.00850251,74.99126927,,42,1,0,20:08
652,Mumbai,2023-05-12,10:00,Theft,Dwarka,20.7590457,76.75039736,2,12,1,1,10:59
655,Mumbai,2024-07-13,16:06,Theft,Dadar,29.4285861,73.11344762,6,49,0,0,01:18
659,Mumbai,2024-02-24,09:52,Theft,Colaba,24.59142864,75.14824525,4,51,1,1,04:37
660,Mumbai,2024-02-14,03:34,Assault,Saket,19.26372992,72.13350211,1,16,1,1,17:32
661,Mumbai,2023-09-10,23:39,Theft,Dwarka,22.4432789,76.30028166,2,9,1,1,15:09
664,Mumbai,2024-08-20,23:21,Harassment,Karol Bagh,23.95640742,73.0086153,,29,1,1,08:09
667,Mumbai,2023-12-28,08:07,Theft,Connaught Place,23.21411577,77.72538814,10,24,0,0,21:44
668,Mumbai,2024-10-14,20:29,Fraud,Karol Bagh,28.19127781,74.2286037,2,35,1,1,17:23
672,Mumbai,2023-01-05,15:48,Burglary,Saket,28.31205853,75.94496436,8,13,1,1,19:52
673,Mumbai,2024-01-05,09:14,Fraud,Andheri,23.69595853,73.15646104,5,55,1,1,17:29
674,Mumbai,2023-04-25,16:06,Assault,Connaught Place,25.0721999,73.81502376,3,23,0,1,21:14
675,Mumbai,2024-06-13,02:46,Assault,Bandra,21.54035831,72.79062533,6,25,1,1,20:33
677,Mumbai,2024-06-12,11:15,Theft,Dadar,24.8518715,73.22189185,8,16,1,0,21:17
678,Mumbai,2024-02-19,21:31,Assault,Bandra,27.89938005,75.86398772,7,56,0,1,01:03
679,Mumbai,2023-09-12,22:27,Fraud,Andheri,27.58806003,77.96703063,,48,1,1,12:51
680,Mumbai,2024-06-21,13:03,Assault,Connaught Place,21.36505245,72.07205498,4,21,0,1,15:08
681,Mumbai,2024-04-04,20:06,Theft,Karol Bagh,26.87199106,75.24551888,6,10,1,0,09:26
684,Mumbai,2023-05-25,08:57,Fraud,Andheri,20.89870024,75.03603201,8,19,0,1,07:10
686,Mumbai,2023-10-10,16:21,Theft,Andheri,23.95994018,74.82991681,5,59,1,0,07:03
687,Mumbai,2024-04-04,13:42,Fraud,Saket,22.87676005,73.61342583,8,28,1,1,06:05
690,Mumbai,2023-11-28,03:45,Burglary,Saket,28.45632102,72.31554883,5,41,0,1,07:15
691,Mumbai,2024-11-12,15:15,Theft,Juhu,21.83530737,75.30295482,2,2,1,0,00:57
692,Mumbai,2023-09-18,18:31,Theft,Juhu,21.49072566,73.84376186,7,51,1,1,02:06
694,Mumbai,2023-12-23,13:42,Theft,Saket,24.48736126,72.80578179,8,40,1,1,16:16
695,Mumbai,2023-06-17,08:06,Burglary,Bandra,21.36593752,77.59577979,8,50,1,1,21:01
696,Mumbai,2023-02-07,22:31,Harassment,Dwarka,21.99046799,77.36712746,5,40,1,1,12:22
698,Mumbai,2024-01-12,18:24,Assault,Saket,26.90306196,74.0606657,4,38,1,1,17:20
699,Mumbai,2024-08-26,19:33,Assault,Karol Bagh,27.47097934,75.68095663,,42,0,1,10:33
701,Mumbai,2023-05-13,01:38,Harassment,Karol Bagh,26.85495725,74.12740693,8,36,1,1,11:08
702,Mumbai,2024-09-14,03:37,Assault,Dadar,27.09528931,73.50667372,3,3,1,1,22:18
704,Mumbai,2023-06-21,18:06,Assault,Dadar,29.62795827,77.11506382,2,41,1,1,18:25
707,Mumbai,2023-03-14,18:43,Harassment,Dwarka,21.04781539,77.58435477,8,47,1,1,06:26
708,Mumbai,2023-02-17,22:57,Fraud,Andheri,20.3822726,77.5945667,8,56,1,1,19:29
709,Mumbai,2023-05-06,19:26,Burglary,Andheri,20.52216419,77.81598075,1,41,1,0,08:22
710,Mumbai,2023-06-23,12:45,Harassment,Dadar,27.22977979,72.7522733,5,49,1,1,14:45
712,Mumbai,2024-02-09,11:41,Burglary,Bandra,27.6122759,76.06042019,10,12,1,1,10:04
714,Mumbai,2024-03-21,14:36,Harassment,Colaba,25.65073985,72.11079543,10,8,1,1,17:12
715,Mumbai,2024-10-18,16:02,Burglary,Juhu,26.55003267,72.37185022,9,14,1,1,20:32
716,Mumbai,2023-09-21,12:52,Harassment,Dwarka,19.20191297,77.32848229,4,59,1,1,14:45
718,Mumbai,2023-03-22,13:42,Fraud,Dwarka,26.01604397,74.14362553,1,44,0,1,07:21
719,Mumbai,2024-10-02,00:13,Assault,Saket,19.10279449,77.3463037,8,59,0,0,11:25
720,Mumbai,2023-02-02,18:11,Harassment,Juhu,19.36274638,75.56205045,6,46,0,0,13:58
721,Mumbai,2024-11-07,00:40,Harassment,Saket,28.37076781,76.83543388,8,20,1,1,19:27
723,Mumbai,2023-08-21,09:58,Theft,Karol Bagh,21.91906706,72.68038996,3,5,0,1,06:51
730,Mumbai,2024-10-05,08:28,Assault,Bandra,20.1712994,73.19131442,9,22,1,1,14:41
734,Mumbai,2023-06-08,05:13,Harassment,Karol Bagh,21.96439055,76.63135288,9,54,1,1,01:44
735,Mumbai,2024-02-09,17:49,Assault,Bandra,21.66986485,75.0999264,10,22,1,1,03:38
737,Mumbai,2023-01-10,10:47,Assault,Dwarka,21.17144107,76.34247831,1,42,1,1,18:07
740,Mumbai,2024-10-24,05:54,Harassment,Karol Bagh,20.61586226,77.30516683,2,48,1,1,13:59
742,Mumbai,2023-08-17,02:21,Harassment,Andheri,29.42224958,74.43109262,5,13,1,0,20:30
743,Mumbai,2024-08-10,11:39,Burglary,Connaught Place,28.73029186,77.5573647,2,39,1,0,13:45
746,Mumbai,2023-04-19,09:06,Fraud,Dwarka,27.3698062,77.88924836,3,3,1,0,21:59
750,Mumbai,2023-02-14,15:40,Fraud,Colaba,22.72681287,77.21079205,4,17,1,0,11:53
751,Mumbai,2023-05-24,05:48,Burglary,Dadar,20.93189112,74.83246701,8,44,0,1,03:31
753,Mumbai,2023-07-02,08:54,Theft,Colaba,27.73219503,77.01483822,1,46,0,1,06:27
754,Mumbai,2023-06-18,22:31,Burglary,Colaba,24.11334784,76.43135699,3,29,1,1,15:36
755,Mumbai,2024-02-13,11:21,Harassment,Juhu,24.9127541,73.59089401,10,4,0,1,23:53
756,Mumbai,2024-09-09,14:57,Theft,Saket,29.94675351,72.10136013,7,32,1,1,19:56
757,Mumbai,2023-03-04,11:48,Assault,Lajpat Nagar,23.3902023,74.87820098,6,49,1,1,01:05
761,Mumbai,2024-09-02,18:19,Assault,Bandra,26.65204829,77.27737943,3,13,1,1,02:38
762,Mumbai,2023-01-05,16:44,Theft,Andheri,29.31675674,75.48026133,3,20,1,1,01:43
764,Mumbai,2024-03-20,09:48,Assault,Dwarka,27.45239922,76.64909908,8,18,1,1,23:47
768,Mumbai,2024-12-19,02:12,Burglary,Colaba,19.22012896,77.55648808,4,37,1,1,17:42
769,Mumbai,2024-08-27,02:05,Harassment,Dwarka,21.78140477,74.73361523,6,12,1,0,14:10
774,Mumbai,2024-11-26,17:22,Fraud,Dwarka,25.30464173,77.02163307,6,36,1,1,01:40
775,Mumbai,2023-12-02,12:08,Harassment,Dadar,29.18326862,73.73962256,2,8,1,0,08:57
778,Mumbai,2023-01-19,09:39,Assault,Colaba,29.23386295,76.38336049,2,22,1,1,09:52
779,Mumbai,2023-04-01,18:05,Harassment,Connaught Place,27.63371282,77.79274907,4,49,1,1,23:17
783,Mumbai,2024-12-24,17:09,Theft,Lajpat Nagar,25.15871482,72.42706079,6,5,1,1,12:21
784,Mumbai,2023-12-05,21:17,Theft,Saket,27.68640975,75.34622857,8,46,1,1,13:26
785,Mumbai,2023-09-11,00:31,Assault,Connaught Place,27.12685555,73.7417849,9,34,1,1,06:40
788,Mumbai,2024-09-12,07:56,Fraud,Bandra,24.86948703,77.82436898,6,11,1,1,11:02
789,Mumbai,2024-10-16,07:28,Theft,Bandra,20.24416332,73.52875413,6,2,1,1,16:09
791,Mumbai,2024-04-10,06:09,Burglary,Karol Bagh,21.77038699,75.00744286,4,25,1,1,23:08
792,Mumbai,2024-12-07,00:18,Theft,Colaba,27.55032363,73.43506077,1,1,1,1,12:08
794,Mumbai,2024-09-26,19:30,Fraud,Andheri,26.66475065,74.65971592,1,5,1,1,21:34
802,Mumbai,2024-09-23,12:47,Theft,Dadar,21.18251111,73.67177,8,54,1,0,09:04
805,Mumbai,2023-11-08,08:27,Assault,Dadar,24.23274486,75.04610295,4,17,1,1,04:56
806,Mumbai,2023-02-14,11:23,Assault,Saket,24.90285608,76.15464212,1,35,1,1,09:33
807,Mumbai,2024-12-16,07:20,Harassment,Connaught Place,27.48249653,75.78111341,6,18,1,1,09:12
809,Mumbai,2023-01-18,02:44,Harassment,Dwarka,23.50279413,74.71204973,9,51,0,0,15:17
814,Mumbai,2023-11-19,16:45,Harassment,Andheri,19.16444968,74.60761421,8,5,0,1,16:03
815,Mumbai,2023-09-24,15:34,Harassment,Colaba,28.79020791,74.50641717,3,36,1,1,18:40
819,Mumbai,2024-01-01,22:44,Fraud,Dwarka,28.4488503,73.34503366,6,16,0,0,08:00
822,Mumbai,2024-11-18,08:36,Theft,Andheri,26.81267676,75.47643379,2,30,1,1,00:58
823,Mumbai,2024-03-28,01:29,Burglary,Lajpat Nagar,20.26939844,76.78902482,9,26,0,1,19:00
825,Mumbai,2023-06-06,15:37,Theft,Connaught Place,28.32768863,74.18700579,7,31,0,1,03:42
826,Mumbai,2024-11-09,13:04,Fraud,Karol Bagh,23.04423851,77.93256244,4,50,1,1,17:11
828,Mumbai,2024-05-19,17:28,Assault,Karol Bagh,24.54150788,74.39640181,6,52,1,1,10:44
830,Mumbai,2024-07-17,01:57,Fraud,Dadar,29.70183828,76.37924408,4,38,0,1,04:48
834,Mumbai,2023-05-13,11:04,Harassment,Andheri,24.29520983,77.17096878,7,20,1,0,13:22
836,Mumbai,2024-06-10,18:16,Burglary,Lajpat Nagar,25.16593288,76.10071646,7,23,0,1,14:25
839,Mumbai,2023-11-04,15:27,Assault,Dwarka,28.33937965,73.70736504,,39,1,1,11:30
842,Mumbai,2024-12-04,06:42,Fraud,Juhu,27.86618155,76.14126466,6,50,1,1,17:59
847,Mumbai,2024-09-26,18:51,Assault,Lajpat Nagar,29.01877702,72.74458126,10,9,1,0,13:06
848,Mumbai,2023-04-22,16:26,Theft,Dadar,20.92042383,74.51944529,9,15,0,0,10:57
850,Mumbai,2024-02-19,17:43,Burglary,Andheri,24.68520445,74.49335719,7,20,1,1,18:13
852,Mumbai,2023-10-18,00:39,Harassment,Colaba,21.30851145,76.43034982,9,59,0,1,04:38
859,Mumbai,2024-10-02,05:46,Theft,Colaba,23.65164115,76.9129974,1,35,1,1,06:56
861,Mumbai,2024-12-01,19:49,Fraud,Bandra,23.01996633,75.47532714,5,30,1,0,07:40
863,Mumbai,2023-12-07,05:01,Theft,Dwarka,19.6039538,74.51903269,7,54,1,0,01:27
864,Mumbai,2023-01-14,20:59,Assault,Dwarka,26.40730627,77.33828232,1,26,1,0,05:30
865,Mumbai,2024-12-03,15:46,Burglary,Juhu,28.80410931,74.62416775,5,12,1,1,19:54
868,Mumbai,2023-03-25,12:36,Harassment,Andheri,22.25518984,77.52321139,2,19,0,1,10:32
870,Mumbai,2024-07-13,12:51,Burglary,Lajpat Nagar,19.92697615,74.80735517,,16,1,1,09:51
872,Mumbai,2023-11-28,22:30,Harassment,Saket,26.90797639,76.74448871,9,23,1,0,06:13
873,Mumbai,2024-02-06,04:54,Burglary,Lajpat Nagar,27.02567314,72.45286749,3,57,1,0,22:56
875,Mumbai,2023-01-25,03:19,Theft,Dwarka,26.89536599,75.22430305,4,42,0,1,04:38
877,Mumbai,2024-09-13,22:27,Burglary,Saket,28.1401474,72.0463816,1,30,1,1,01:14
878,Mumbai,2023-04-15,08:31,Burglary,Colaba,19.45755552,74.53868059,2,23,0,1,14:58
882,Mumbai,2024-10-25,11:41,Fraud,Andheri,25.14222925,73.23056252,4,43,0,1,11:38
884,Mumbai,2023-02-20,10:28,Assault,Andheri,23.30627703,76.85356384,5,43,1,0,22:50
885,Mumbai,2023-08-20,03:33,Burglary,Connaught Place,28.29445415,74.71520186,5,43,1,1,11:20
888,Mumbai,2023-09-07,17:03,Fraud,Dwarka,19.33465894,72.41589757,,47,1,0,05:05
889,Mumbai,2023-03-17,21:23,Burglary,Dadar,22.60961899,73.54540635,9,2,0,1,23:05
895,Mumbai,2024-01-18,18:36,Theft,Dwarka,20.34771057,76.68463941,7,37,0,1,21:20
896,Mumbai,2023-11-22,11:54,Fraud,Dwarka,21.33230636,74.18271631,,32,1,1,19:05
897,Mumbai,2024-09-16,02:11,Fraud,Juhu,19.32496165,76.41632409,10,56,0,1,01:00
898,Mumbai,2023-06-21,06:40,Theft,Colaba,23.77328775,75.07787305,5,43,1,1,22:17
902,Mumbai,2024-04-28,03:55,Theft,Bandra,25.75499812,75.21064068,8,35,0,1,08:18
903,Mumbai,2023-05-28,21:58,Fraud,Bandra,24.85101767,75.06905019,7,41,0,1,08:13
906,Mumbai,2023-07-08,05:57,Burglary,Andheri,29.99455709,74.747515,9,34,1,1,13:37
907,Mumbai,2024-04-11,14:45,Harassment,Connaught Place,28.1875222,72.76554744,8,38,1,1,02:16
910,Mumbai,2023-01-09,14:01,Fraud,Dadar,20.13345863,75.01519011,7,17,1,1,22:00
914,Mumbai,2024-05-01,09:59,Fraud,Colaba,20.19468143,77.66102121,1,8,1,1,14:25
915,Mumbai,2023-04-24,09:06,Theft,Dwarka,24.2007268,76.64011868,9,54,1,1,22:32
916,Mumbai,2023-12-25,11:43,Fraud,Lajpat Nagar,26.44840237,77.03328648,3,15,1,1,07:20
917,Mumbai,2024-04-23,05:37,Assault,Andheri,28.61955825,74.20121037,1,50,1,1,05:29
918,Mumbai,2023-07-08,16:10,Fraud,Colaba,27.24138882,76.56498618,6,45,1,1,16:03
919,Mumbai,2024-05-13,03:31,Burglary,Dadar,29.32444155,74.91223737,4,25,1,1,20:32
920,Mumbai,2024-09-21,06:38,Assault,Lajpat Nagar,19.59288119,73.20650093,1,8,0,1,14:58
928,Mumbai,2023-05-18,07:23,Burglary,Connaught Place,23.84163292,73.80379157,2,33,1,1,01:00
929,Mumbai,2024-05-05,04:15,Harassment,Connaught Place,24.63671407,75.42810939,3,7,1,1,01:37
932,Mumbai,2023-08-18,11:03,Theft,Juhu,21.76438456,73.99468631,,29,0,1,13:13
935,Mumbai,2024-08-06,18:06,Harassment,Dadar,27.15987123,77.33425271,3,44,0,0,23:55
937,Mumbai,2024-03-18,21:41,Burglary,Andheri,26.33595925,75.64985417,5,58,1,0,15:59
939,Mumbai,2023-11-02,16:36,Fraud,Karol Bagh,25.4689487,75.01922802,1,54,1,1,10:18
940,Mumbai,2023-07-05,18:44,Theft,Dwarka,25.27758628,76.61240876,1,20,0,1,12:23
941,Mumbai,2023-02-23,17:33,Theft,Bandra,24.32692818,77.26527326,9,14,1,0,17:26
943,Mumbai,2024-06-02,17:41,Harassment,Andheri,24.40969696,74.30913757,4,38,0,1,05:35
948,Mumbai,2023-09-27,20:27,Fraud,Karol Bagh,20.49474765,75.61706848,5,24,1,0,13:40
949,Mumbai,2024-03-04,12:27,Assault,Saket,19.73290798,77.99883086,4,38,1,0,06:14
952,Mumbai,2024-06-09,15:06,Fraud,Colaba,19.66480199,72.97707945,8,36,1,1,12:22
954,Mumbai,2024-08-19,15:39,Assault,Dwarka,21.04869432,75.35290341,2,41,1,1,21:26
957,Mumbai,2023-11-28,09:49,Theft,Lajpat Nagar,29.45672952,76.17197644,8,30,0,1,09:47
959,Mumbai,2024-07-18,01:33,Fraud,Lajpat Nagar,22.89296234,73.55458923,7,52,1,1,06:21
963,Mumbai,2024-11-26,18:34,Fraud,Saket,28.57440509,76.56481003,6,59,0,1,02:52
968,Mumbai,2023-11-09,09:24,Assault,Connaught Place,27.97402936,77.12867008,8,29,0,1,18:43
969,Mumbai,2023-03-28,06:22,Theft,Lajpat Nagar,23.95421534,77.63531097,9,57,0,1,12:22
971,Mumbai,2023-12-27,21:55,Theft,Dwarka,24.1822139,73.42481344,5,23,1,1,18:23
975,Mumbai,2024-07-25,11:43,Theft,Colaba,28.87259719,73.06679003,5,51,1,1,01:50
976,Mumbai,2023-12-24,22:02,Harassment,Saket,29.41378707,72.30743725,4,16,1,1,20:58
977,Mumbai,2023-09-24,06:06,Fraud,Saket,23.37236792,76.09776956,7,23,1,1,07:45
978,Mumbai,2024-01-04,14:11,Harassment,Karol Bagh,21.38854444,73.50647414,6,40,0,1,07:28
979,Mumbai,2024-04-27,07:45,Fraud,Bandra,23.110049,74.99802146,3,46,1,1,23:20
980,Mumbai,2023-06-20,10:04,Fraud,Connaught Place,22.66203306,76.48048064,9,37,0,1,04:11
981,Mumbai,2024-06-01,22:13,Harassment,Karol Bagh,20.93769304,75.37600068,4,1,1,1,18:53
982,Mumbai,2024-08-16,15:13,Assault,Juhu,25.67993337,72.4998155,5,19,0,1,12:47
983,Mumbai,2023-06-18,18:40,Burglary,Juhu,24.24286577,73.11348142,3,37,1,1,08:33
985,Mumbai,2024-02-25,01:59,Burglary,Connaught Place,19.35320539,73.54718552,7,30,1,1,04:05
986,Mumbai,2024-04-23,12:13,Theft,Karol Bagh,26.0825472,75.39242035,7,17,1,1,00:36
987,Mumbai,2023-02-09,22:07,Theft,Lajpat Nagar,27.39243766,75.02379468,8,39,0,0,05:11
988,Mumbai,2023-07-23,09:00,Fraud,Andheri,27.35435226,73.21896023,,49,1,1,04:20
989,Mumbai,2023-12-13,07:42,Theft,Karol Bagh,28.74681364,72.40532906,3,26,0,1,02:46
990,Mumbai,2024-06-04,10:11,Theft,Saket,27.01937117,73.02859323,3,13,1,1,08:21
991,Mumbai,2023-01-10,12:52,Harassment,Andheri,29.20591068,77.90628788,2,54,1,1,11:30
992,Mumbai,2024-06-25,07:23,Burglary,Karol Bagh,22.6592226,74.8112817,1,22,1,1,18:40
993,Mumbai,2024-02-05,12:02,Harassment,Connaught Place,24.53530358,77.20407303,5,46,0,1,11:53
994,Mumbai,2023-03-14,04:09,Theft,Andheri,19.1548763,77.0925148,4,23,1,1,23:12
995,Mumbai,2024-09-18,19:15,Fraud,Andheri,19.07653346,75.06911734,2,44,1,1,14:41
998,Mumbai,2023-10-20,13:43,Assault,Colaba,21.86232505,76.13038023,6,27,1,1,13:02
999,Mumbai,2024-07-01,18:45,Theft,Karol Bagh,20.94747624,73.63430748,2,35,0,0,08:04
1001,Mumbai,2023-12-18,06:56,Harassment,Saket,29.00234561,72.5023448,7,9,1,1,13:19
1007,Mumbai,2024-05-14,08:53,Assault,Saket,26.19291261,74.92501367,2,44,1,1,15:09
1009,Mumbai,2023-06-09,15:16,Theft,Saket,19.05873056,75.872651,10,7,1,1,17:09
1010,Mumbai,2023-12-21,19:00,Burglary,Juhu,29.83358723,77.68513788,10,33,1,1,03:01
1013,Mumbai,2023-05-01,22:49,Theft,Connaught Place,26.25168991,75.65448993,7,45,0,1,20:48
1016,Mumbai,2024-07-27,07:04,Assault,Lajpat Nagar,22.20668621,74.83105785,10,55,1,1,19:09
1017,Mumbai,2023-05-11,20:07,Assault,Andheri,25.18982698,77.21310451,8,42,1,0,05:38
1019,Mumbai,2023-07-11,15:04,Fraud,Colaba,29.14151193,75.2079574,,36,0,1,01:05
1023,Mumbai,2024-07-12,21:45,Assault,Karol Bagh,27.405023,76.30186141,7,41,1,0,12:57
